-0.6642857142857146, -0.6526627218934912
-0.635714285714286, -0.657396449704142
-0.6035714285714289, -0.662130177514793
-0.5750000000000003, -0.6668639053254438
-0.5428571428571431, -0.6715976331360947
-0.510714285714286, -0.6775147928994083
-0.47857142857142887, -0.6810650887573965
-0.44285714285714306, -0.68698224852071
-0.40714285714285736, -0.691715976331361
-0.3750000000000002, -0.6964497041420119
-0.3392857142857145, -0.7011834319526628
-0.3035714285714287, -0.7059171597633136
-0.267857142857143, -0.7106508875739646
-0.23214285714285732, -0.7153846153846154
-0.1964285714285715, -0.7201183431952662
-0.16428571428571437, -0.7260355029585799
-0.13214285714285734, -0.7307692307692308
-0.10000000000000009, -0.7355029585798816
-0.0642857142857145, -0.7402366863905325
-0.03928571428571437, -0.7449704142011835
-0.010714285714285676, -0.7497041420118342
