-0.6821428571428575, -0.5118343195266273
-0.6642857142857146, -0.5165680473372781
-0.6464285714285718, -0.5201183431952663
-0.6178571428571431, -0.5272189349112426
-0.5964285714285718, -0.5319526627218936
-0.5678571428571432, -0.5355029585798817
-0.5428571428571431, -0.5414201183431953
-0.5214285714285717, -0.5461538461538462
-0.4928571428571431, -0.5508875739644971
-0.4678571428571431, -0.5568047337278107
-0.4392857142857145, -0.5615384615384615
-0.4142857142857145, -0.5674556213017752
-0.38214285714285734, -0.572189349112426
-0.360714285714286, -0.576923076923077
-0.3392857142857145, -0.5828402366863905
-0.3142857142857144, -0.5863905325443788
-0.29285714285714304, -0.5911242603550296
-0.2714285714285716, -0.5934911242603551
-0.2535714285714288, -0.5994082840236686
-0.2428571428571431, -0.6065088757396451
-0.2250000000000002, -0.6076923076923078
-0.2071428571428574, -0.6112426035502958
