-4.239999999999999, 0.7120496894409938
-4.213333333333333, 0.7135403726708074
-4.195555555555555, 0.715031055900621
-4.182222222222222, 0.7170186335403727
-4.155555555555555, 0.7185093167701863
-4.142222222222221, 0.7204968944099378
-4.115555555555555, 0.7219875776397515
-4.102222222222222, 0.7239751552795031
-4.075555555555555, 0.7254658385093167
-4.057777777777778, 0.7274534161490682
-4.039999999999999, 0.7289440993788819
-4.026666666666666, 0.7309316770186335
-4.0088888888888885, 0.7319254658385093
-3.9911111111111106, 0.7339130434782608
-3.9733333333333327, 0.7359006211180124
-3.9511111111111106, 0.7378881987577639
-3.9333333333333327, 0.7393788819875776
-3.9111111111111105, 0.7413664596273292
