-0.36868686868686895, 0.07294805193570231
-0.3888888888888893, 0.12083473134063287
-0.4141414141414146, 0.20015657595671682
-0.43939393939393967, 0.331549170128747
-0.464646464646465, 0.46906483593970666
-0.48989898989899006, 0.6430121483616161
-0.5151515151515154, 0.8540963173770407
-0.5353535353535355, 1.0320449904927858
-0.5606060606060608, 1.328273998482398
-0.5858585858585861, 1.5068922239342408
-0.6111111111111114, 1.7643118150444181
-0.6414141414141417, 2.0657059153031834
-0.6616161616161618, 2.2707241745534814
-0.6818181818181819, 2.343489509138788
-0.7070707070707072, 2.5760773795493987
-0.7323232323232325, 2.7438234558085015
-0.7525252525252526, 2.831749252363769
-0.7828282828282829, 3.1127961807053306
-0.8080808080808082, 3.4217366013341386
-0.8232323232323233, 3.5313861181927098
-0.8535353535353538, 3.761338902136765
-0.8787878787878791, 3.8818709714958852
-0.9040404040404044, 4.0062654898716925
-0.9292929292929297, 4.267140928518564
-0.9494949494949498, 4.545003757207669
-0.9747474747474751, 4.545003757207669
-1.0000000000000002, 4.690648359397065
-1.0303030303030305, 4.996088663188596
-1.080808080808081, 5.15618827690159
-1.1262626262626265, 5.321418281213918
-1.1767676767676771, 5.667932343211246
-1.2272727272727275, 5.849561181263206
-1.272727272727273, 5.849561181263206
-1.3232323232323235, 6.037010313703754
-1.373737373737374, 6.230466251811244
